photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
11,-1,-1,98,107,124,98,81,85,-1,-1,71,115,5,98,19,7,119,307,139,304,98,434,134,535,96,310,52,437,121,558,-1,-1,57,26,111,47,71,39,71,584,83,593,135,566,91,545,93,545,145,545
12,-1,-1,96,105,121,101,70,78,55,10,74,110,5,84,27,6,116,306,135,304,98,435,133,534,95,308,65,447,121,562,-1,-1,65,29,113,50,74,46,70,587,82,594,134,567,93,543,95,541,145,545
13,-1,-1,103,109,129,103,-1,-1,-1,-1,74,116,5,82,30,6,117,302,141,297,105,431,131,529,93,308,68,440,124,552,-1,-1,51,15,117,60,75,44,74,585,85,594,139,563,91,540,93,536,145,534
14,-1,-1,101,115,129,112,-1,-1,-1,-1,73,117,5,79,25,6,116,299,137,296,107,428,129,534,97,299,71,435,122,556,-1,-1,67,40,115,61,76,57,71,592,85,594,135,559,87,546,93,541,145,539
15,-1,-1,104,121,135,121,-1,-1,-1,-1,73,123,5,83,21,6,119,301,139,299,115,429,133,531,98,301,79,438,121,553,-1,-1,-1,-1,121,81,83,72,71,592,85,594,137,557,87,544,91,540,145,537
16,-1,-1,104,126,138,126,97,93,-1,-1,70,126,8,74,5,5,121,300,142,298,121,423,138,525,97,302,86,432,121,547,-1,-1,72,63,127,83,85,74,70,592,86,595,136,558,97,536,-1,-1,145,532
17,-1,-1,108,130,138,137,-1,-1,-1,-1,76,126,25,73,5,5,123,298,145,296,125,423,136,521,101,301,92,427,123,547,-1,-1,83,74,130,93,90,89,74,593,88,595,134,552,96,534,-1,-1,145,528
18,-1,-1,104,129,131,132,84,69,45,5,78,129,33,81,5,18,120,300,145,298,127,422,131,521,98,300,96,426,114,551,-1,-1,-1,-1,120,101,88,97,69,595,84,595,127,553,92,535,-1,-1,143,533
19,-1,-1,102,134,133,137,81,63,45,5,75,135,25,76,5,24,117,305,145,304,127,419,131,521,97,306,97,428,102,547,-1,-1,75,74,123,102,83,92,67,595,82,595,118,551,-1,-1,-1,-1,135,532
20,-1,-1,107,139,138,139,88,73,43,5,77,139,22,79,6,26,121,305,144,303,131,417,128,521,96,307,98,429,107,544,-1,-1,79,79,128,103,88,94,69,595,83,595,123,551,-1,-1,-1,-1,140,527
21,-1,-1,107,139,140,139,79,70,41,5,77,139,27,81,6,28,123,305,144,301,130,417,128,521,96,307,100,432,109,549,-1,-1,77,77,130,101,88,94,69,595,81,595,123,553,-1,-1,-1,-1,142,528
22,-1,-1,104,136,136,138,83,70,44,5,74,134,31,85,5,23,119,307,145,301,134,424,134,527,98,311,100,436,115,552,-1,-1,77,80,126,102,85,98,68,595,85,595,128,560,-1,-1,-1,-1,143,536
23,-1,-1,104,131,132,131,87,71,46,5,78,131,36,80,5,11,118,304,143,302,132,427,133,524,99,306,102,432,116,551,-1,-1,-1,-1,-1,-1,89,89,72,592,85,595,131,555,102,535,-1,-1,145,535
